TITLE = "Structure solver displceament, velocity and acceleration"
Variables = t, u, u_dot, u_ddot
1.550000 -0.0097570928 -0.0219069394 0.9757092808
1.560000 -0.0099269521 -0.0120649169 0.9926952090
1.570000 -0.0099977894 -0.0021025462 0.9997789405
1.580000 -0.0099688981 0.0078807976 0.9968898148
1.590000 -0.0098405665 0.0177855299 0.9840566511
1.600000 -0.0096140746 0.0275128505 0.9614074609
1.610000 -0.0092916817 0.0369657286 0.9291681713
1.620000 -0.0088766037 0.0460498714 0.8876603713
1.630000 -0.0083729810 0.0546746637 0.8372981038
1.640000 -0.0077858374 0.0627540729 0.7785837354
1.650000 -0.0071210295 0.0702075063 0.7121029458
1.660000 -0.0063851888 0.0769606155 0.6385188849
1.670000 -0.0055856556 0.0829460377 0.5585655583
1.680000 -0.0047304051 0.0881040680 0.4730405054
1.690000 -0.0038279684 0.0923832548 0.3827968440
1.700000 -0.0028873476 0.0957409128 0.2887347603
1.710000 -0.0019179253 0.0981435492 0.1917925292
1.720000 -0.0009293716 0.0995671977 0.0929371558
1.730000 0.0000684527 0.0999976571 -0.0068452716
1.740000 0.0010655942 0.0994306336 -0.1065594170
1.750000 0.0020521063 0.0978717834 -0.2052106255
1.760000 0.0030181485 0.0953366561 -0.3018148452
1.770000 0.0039540844 0.0918505396 -0.3954084431
1.780000 0.0048505782 0.0874482083 -0.4850578171
1.790000 0.0056986871 0.0821735757 -0.5698687091
1.800000 0.0064899513 0.0760792565 -0.6489951252
1.810000 0.0072164777 0.0692260420 -0.7216477745
1.820000 0.0078710194 0.0616822934 -0.7871019422
1.830000 0.0084470472 0.0535232601 -0.8447047190
1.840000 0.0089388151 0.0448303290 -0.8938815136
1.850000 0.0093414178 0.0356902125 -0.9341417843
1.860000 0.0096508393 0.0261940839 -0.9650839325
1.870000 0.0098639931 0.0164366677 -0.9863993083
1.880000 0.0099787529 0.0065152947 -0.9978752895
1.890000 0.0099939740 -0.0034710687 -0.9993974025
1.900000 0.0099095046 -0.0134228081 -0.9909504641
1.910000 0.0097261873 -0.0232406541 -0.9726187330
1.920000 0.0094458507 -0.0328266731 -0.9445850695
1.930000 0.0090712911 -0.0420852440 -0.9071291109
1.940000 0.0086062448 -0.0509240120 -0.8606244830
1.950000 0.0080553507 -0.0592548097 -0.8055350721
1.960000 0.0074241040 -0.0669945371 -0.7424103987
1.970000 0.0067188014 -0.0740659898 -0.6718801353
1.980000 0.0059464783 -0.0803986296 -0.5946478257
1.990000 0.0051148387 -0.0859292880 -0.5114838669
2.000000 0.0042321782 -0.0906027965 -0.4232178246
2.010000 0.0033073016 -0.0943725364 -0.3307301582
2.020000 0.0023494344 -0.0972009044 -0.2349434378
2.030000 0.0013681314 -0.0990596873 -0.1368131420
2.040000 0.0003731813 -0.0999303436 -0.0373181265
2.050000 -0.0006254914 -0.0998041885 0.0625491395
2.060000 -0.0016179247 -0.0986824805 0.1617924740
2.070000 -0.0025942192 -0.0965764085 0.2594219185
2.080000 -0.0035446361 -0.0935069809 0.3544636132
2.090000 -0.0044596951 -0.0895048152 0.4459695113
2.100000 -0.0053302684 -0.0846098335 0.5330268356
2.110000 -0.0061476718 -0.0788708634 0.6147671841
2.120000 -0.0069037519 -0.0723451515 0.6903751916
2.130000 -0.0075909666 -0.0650977922 0.7590966634
2.140000 -0.0082024610 -0.0572010784 0.8202460988
2.150000 -0.0087321353 -0.0487337803 0.8732135282
2.160000 -0.0091747060 -0.0397803597 0.9174705981
2.170000 -0.0095257584 -0.0304301275 0.9525758417
2.180000 -0.0097817908 -0.0207763529 0.9781790819
2.190000 -0.0099402492 -0.0109153328 0.9940249247
2.200000 -0.0099995531 -0.0009454317 0.9999553069
2.210000 -0.0099591107 0.0090339002 0.9959110727
2.220000 -0.0098193256 0.0189231184 0.9819325633
2.230000 -0.0095815922 0.0286235773 0.9581592155
2.240000 -0.0092482817 0.0380385142 0.9248281697
2.250000 -0.0088227191 0.0470740146 0.8822719053
2.260000 -0.0083091492 0.0556399488 0.8309149236
2.270000 -0.0077126951 0.0636508709 0.7712695137
2.280000 -0.0070393064 0.0710268717 0.7039306424
2.290000 -0.0062957002 0.0776943750 0.6295700190
2.300000 -0.0054892940 0.0835868721 0.5489293955
2.310000 -0.0046281317 0.0886455849 0.4628131670
2.320000 -0.0037208035 0.0928200525 0.3720803483
2.330000 -0.0027763600 0.0960686343 0.2776360049
2.340000 -0.0018042223 0.0983589254 0.1804222251
2.350000 -0.0008140872 0.0996680801 0.0814087223
2.360000 0.0001841684 0.0999830396 -0.0184168376
2.370000 0.0011805869 0.0993006619 -0.1180586883
2.380000 0.0021652290 0.0976277540 -0.2165228963
2.390000 0.0031282727 0.0949810032 -0.3128272749
2.400000 0.0040601118 0.0913868109 -0.4060111819
2.410000 0.0049514510 0.0868810295 -0.4951451021
2.420000 0.0057933992 0.0815086043 -0.5793399190
2.430000 0.0065775578 0.0753231258 -0.6577557841
2.440000 0.0072961049 0.0683862944 -0.7296104942
2.450000 0.0079418729 0.0607673055 -0.7941872942
2.460000 0.0085084203 0.0525421589 -0.8508420264
2.470000 0.0089900956 0.0437929010 -0.8990095563
2.480000 0.0093820941 0.0346068062 -0.9382094099
2.490000 0.0096805057 0.0250755063 -0.9680505661
2.500000 0.0098823536 0.0152940767 -0.9882353576
2.510000 0.0099856244 0.0053600877 -0.9985624397
2.520000 0.0099892880 -0.0046273685 -0.9989287993
2.530000 0.0098933078 -0.0145686664 -0.9893307818
2.540000 0.0096986413 -0.0243646410 -0.9698641281
2.550000 0.0094072302 -0.0339175767 -0.9407230193
2.560000 0.0090219814 -0.0431321825 -0.9021981396
2.570000 0.0085467378 -0.0519165421 -0.8546737773
2.580000 0.0079862399 -0.0601830309 -0.7986239908
2.590000 0.0073460788 -0.0678491903 -0.7346078802
2.600000 0.0066326401 -0.0748385497 -0.6632640102
2.610000 0.0058530404 -0.0810813900 -0.5853040403
2.620000 0.0050150563 -0.0865154383 -0.5015056262
2.630000 0.0041270466 -0.0910864898 -0.4127046621
2.640000 0.0031978694 -0.0947489478 -0.3197869433
2.650000 0.0022367933 -0.0974662792 -0.2236793298
2.660000 0.0012534050 -0.0992113783 -0.1253405011
2.670000 0.0002575139 -0.0999668378 -0.0257513930
2.680000 -0.0007409459 -0.0997251218 0.0740945868
2.690000 -0.0017320147 -0.0984886415 0.1732014684
2.700000 -0.0027058065 -0.0962697309 0.2705806547
2.710000 -0.0036526078 -0.0930905237 0.3652607820
2.720000 -0.0045629741 -0.0889827328 0.4562974103
2.730000 -0.0054278244 -0.0839873335 0.5427824434
2.740000 -0.0062385319 -0.0781541554 0.6238531879
2.750000 -0.0069870096 -0.0715413846 0.6987009579
2.760000 -0.0076657914 -0.0642149841 0.7665791422
2.770000 -0.0082681065 -0.0562480352 0.8268106519
2.780000 -0.0087879467 -0.0477200085 0.8787946737
2.790000 -0.0092201266 -0.0387159718 0.9220126639
2.800000 -0.0095603352 -0.0293257409 0.9560335203
2.810000 -0.0098051788 -0.0196429839 0.9805178827
2.820000 -0.0099522152 -0.0097642869 0.9952215181
2.830000 -0.0099999776 0.0002118095 0.9999977568
2.840000 -0.0099479896 0.0101857930 0.9947989556
2.850000 -0.0097967697 0.0200581727 0.9796769727
2.860000 -0.0095478265 0.0297304708 0.9547826510
2.870000 -0.0092036431 0.0391062056 0.9203643128
2.880000 -0.0087676528 0.0480918536 0.8767652832
2.890000 -0.0082442047 0.0565977823 0.8244204652
2.900000 -0.0076385200 0.0645391447 0.7638520017
2.910000 -0.0069566407 0.0718367250 0.6956640669
2.920000 -0.0062053684 0.0784177295 0.6205368396
2.930000 -0.0053921972 0.0842165123 0.5392197187
2.940000 -0.0045252385 0.0891752302 0.4525238474
2.950000 -0.0036131402 0.0932444195 0.3613140226
2.960000 -0.0026650007 0.0963834900 0.2665000678
2.970000 -0.0016902776 0.0985611291 0.1690277583
2.980000 -0.0006986939 0.0997556148 0.0698693863
2.990000 0.0002998594 0.0999550321 -0.0299859371
3.000000 0.0012954215 0.0991573916 -0.1295421490
3.010000 0.0022780617 0.0973706500 -0.2278061698
3.020000 0.0032379781 0.0946126301 -0.3237978099
3.030000 0.0041655955 0.0909108434 -0.4165595467
3.040000 0.0050516608 0.0863022152 -0.5051660760
3.050000 0.0058873354 0.0808327172 -0.5887335422
3.060000 0.0066642835 0.0745569077 -0.6664283546
3.070000 0.0073747550 0.0675373884 -0.7374755026
3.080000 0.0080116629 0.0598441794 -0.8011662865
3.090000 0.0085686539 0.0515540211 -0.8568653868
3.100000 0.0090401720 0.0427496081 -0.9040172014
3.110000 0.0094215139 0.0335187652 -0.9421513881
3.120000 0.0097088756 0.0239535705 -0.9708875559
3.130000 0.0098993906 0.0141494374 -0.9899390598
3.140000 0.0099911586 0.0042041628 -0.9991158599
3.150000 0.0099832642 -0.0057830486 -0.9983264170
3.160000 0.0098757861 -0.0157125737 -0.9875786059
3.170000 0.0096697964 -0.0254853649 -0.9669796365
3.180000 0.0093673499 -0.0350039380 -0.9367349851
3.190000 0.0089714634 -0.0441733447 -0.8971463437
3.200000 0.0084860861 -0.0529021194 -0.8486086117
3.210000 0.0079160596 -0.0611031923 -0.7916059558
3.220000 0.0072670698 -0.0686947570 -0.7267069812
3.230000 0.0065455906 -0.0756010872 -0.6545590591
3.240000 0.0057588187 -0.0817532918 -0.5758818696
3.250000 0.0049146022 -0.0870900023 -0.4914602225
3.260000 0.0040213623 -0.0915579845 -0.4021362291
3.270000 0.0030880090 -0.0951126702 -0.3088009018
3.280000 0.0021238527 -0.0977186010 -0.2123852662
3.290000 0.0011385107 -0.0993497827 -0.1138510743
3.300000 0.0001418121 -0.0999899442 -0.0141812108
3.310000 -0.0008563011 -0.0996326997 0.0856301111
3.320000 -0.0018458727 -0.0982816128 0.1845872673
3.330000 -0.0028170315 -0.0959501607 0.2817031540
3.340000 -0.0037600903 -0.0926615997 0.3760090342
3.350000 -0.0046656420 -0.0884487335 0.4665642008
3.360000 -0.0055246536 -0.0833535857 0.5524653604
3.370000 -0.0063285564 -0.0774269807 0.6328556437
3.380000 -0.0070693315 -0.0707280367 0.7069331524
3.390000 -0.0077395896 -0.0633235762 0.7739589589
3.400000 -0.0083326448 -0.0552874590 0.8332644764
3.410000 -0.0088425813 -0.0466998460 0.8842581289
3.420000 -0.0092643125 -0.0376463991 0.9264312515
3.430000 -0.0095936316 -0.0282174270 0.9593631645
3.440000 -0.0098272537 -0.0185069843 0.9827253701
3.450000 -0.0099628483 -0.0086119333 0.9962848290
3.460000 -0.0099990628 0.0013690222 0.9999062845
3.470000 -0.0099355361 0.0113363217 0.9935536125
3.480000 -0.0097729018 0.0211905407 0.9772901813
3.490000 -0.0095127822 0.0308333827 0.9512782196
3.500000 -0.0091577720 0.0401686598 0.9157771984
3.510000 -0.0087114124 0.0491032520 0.8711412425
3.520000 -0.0081781560 0.0575480362 0.8178155984
3.530000 -0.0075633219 0.0654187752 0.7563321927
3.540000 -0.0068730433 0.0726369577 0.6873043263
3.550000 -0.0061142056 0.0791305822 0.6114205563
3.560000 -0.0052943783 0.0848348741 0.5294378282
3.570000 -0.0044217392 0.0896929328 0.4421739247
3.580000 -0.0035049931 0.0936562990 0.3504993088
3.590000 -0.0025532844 0.0966854378 0.2553284404
3.600000 -0.0015761065 0.0987501332 0.1576106549
3.610000 -0.0005832069 0.0998297900 0.0583206933
3.620000 0.0004155102 0.0999136383 -0.0415510209
3.630000 0.0014100826 0.0990008419 -0.1410082610
3.640000 0.0023905893 0.0971005060 -0.2390589350
3.650000 0.0033472498 0.0942315864 -0.3347249811
3.660000 0.0042705212 0.0904227008 -0.4270521247
3.670000 0.0051511940 0.0857118432 -0.5151193968
3.680000 0.0059804832 0.0801460046 -0.5980483207
3.690000 0.0067501168 0.0737807047 -0.6750116754
3.700000 0.0074524175 0.0666794376 -0.7452417465
3.710000 0.0080803798 0.0589130389 -0.8080379847
3.720000 0.0086277399 0.0505589790 -0.8627739937
3.730000 0.0090890378 0.0417005902 -0.9089037782
3.740000 0.0094596719 0.0324262353 -0.9459671910
3.750000 0.0097359452 0.0228284267 -0.9735945220
3.760000 0.0099151019 0.0130029032 -0.9915101870
3.770000 0.0099953548 0.0030476749 -0.9995354760
3.780000 0.0099759034 -0.0069379542 -0.9975903363
3.790000 0.0098569417 -0.0168543767 -0.9856941709
3.800000 0.0096396564 -0.0266026758 -0.9639656446
3.810000 0.0093262150 -0.0360856115 -0.9326215010
3.820000 0.0089197440 -0.0452085910 -0.8919743997
3.830000 0.0084242980 -0.0538806120 -0.8424297982
3.840000 0.0078448191 -0.0620151705 -0.7844819069
3.850000 0.0071870876 -0.0695311239 -0.7187087597
3.860000 0.0064576645 -0.0763534999 -0.6457664478
3.870000 0.0056638258 -0.0824142450 -0.5663825753
3.880000 0.0048134900 -0.0876529029 -0.4813490014
3.890000 0.0039151394 -0.0920172176 -0.3915139411
3.900000 0.0029777350 -0.0954636549 -0.2977735049
3.910000 0.0020106276 -0.0979578362 -0.2010627593
3.920000 0.0010234640 -0.0994748820 -0.1023464003
3.930000 0.0000260913 -0.0999996596 -0.0026091295
3.940000 -0.0009715417 -0.0995269344 0.0971541676
3.950000 -0.0019594835 -0.0980614219 0.1959483457
3.960000 -0.0029278793 -0.0956177405 0.2927879269
3.970000 -0.0038670693 -0.0922202662 0.3867069303
3.980000 -0.0047676851 -0.0879028890 0.4767685079
3.990000 -0.0056207429 -0.0827086750 0.5620742899
4.000000 -0.0064177335 -0.0766894369 0.6417733459
4.010000 -0.0071507067 -0.0699052168 0.7150706727
4.020000 -0.0078123512 -0.0624236878 0.7812351249
4.030000 -0.0083960671 -0.0543194786 0.8396067081
4.040000 -0.0088960316 -0.0456734293 0.8896031621
4.050000 -0.0093072577 -0.0365717846 0.9307257690
4.060000 -0.0096256433 -0.0271053341 0.9625643284
4.070000 -0.0098480125 -0.0173685062 0.9848012485
4.080000 -0.0099721471 -0.0074584264 0.9972147149
4.090000 -0.0099968090 0.0025260517 0.9996809022
4.100000 -0.0099217521 0.0124853322 0.9921752103
4.110000 -0.0097477251 0.0223200708 0.9747725088
4.120000 -0.0094764639 0.0319321653 0.9476463907
4.130000 -0.0091106744 0.0412257345 0.9110674408
4.140000 -0.0086540054 0.0501080744 0.8654005364
4.150000 -0.0081110121 0.0584905831 0.8111012076
4.160000 -0.0074871109 0.0662896446 0.7487110938
4.170000 -0.0067885254 0.0734274628 0.6788525401
4.180000 -0.0060222239 0.0798328374 0.6022223900
4.190000 -0.0051958503 0.0854418745 0.5195850341
4.200000 -0.0043176478 0.0901986236 0.4317647850
4.210000 -0.0033963766 0.0940556358 0.3396376552
4.220000 -0.0024412262 0.0969744372 0.2441226187
4.230000 -0.0014617244 0.0989259125 0.1461724439
4.240000 -0.0004676419 0.0998905957 0.0467641898
4.250000 0.0005311054 0.0998588639 -0.0531105400
4.260000 0.0015245549 0.0988310338 -0.1524554889
4.270000 0.0025027968 0.0968173579 -0.2502796847
4.280000 0.0034560733 0.0938379229 -0.3456073251
4.290000 0.0043748751 0.0899224487 -0.4374875109
4.300000 0.0052500373 0.0851099925 -0.5250037315
4.310000 0.0060728301 0.0794485588 -0.6072830071
4.320000 0.0068350460 0.0729946208 -0.6835045969
4.330000 0.0075290819 0.0658125568 -0.7529081857
4.340000 0.0081480147 0.0579740086 -0.8148014684
4.350000 0.0086856706 0.0495571660 -0.8685670557
4.360000 0.0091366863 0.0406459875 -0.9136686324
4.370000 0.0094965631 0.0313293628 -0.9496563076
4.380000 0.0097617110 0.0217002258 -0.9761711019
4.390000 0.0099294853 0.0118546276 -0.9929485286
4.400000 0.0099982123 0.0018907788 -0.9998212318
4.410000 0.0099672066 -0.0080919306 -0.9967206559
4.420000 0.0098367773 -0.0179939225 -0.9836777293
4.430000 0.0096082256 -0.0277164240 -0.9608225560
4.440000 0.0092838312 -0.0371624523 -0.9283831179
4.450000 0.0088668300 -0.0462377829 -0.8866830002
4.460000 0.0083613816 -0.0548518888 -0.8361381644
4.470000 0.0077725280 -0.0629188436 -0.7772527982
4.480000 0.0071061429 -0.0703581790 -0.7106142869
4.490000 0.0063688735 -0.0770956872 -0.6368873538
4.500000 0.0055680743 -0.0830641611 -0.5568074297
4.510000 0.0047117332 -0.0882040649 -0.4711733167
4.520000 0.0038083922 -0.0924641275 -0.3808392205
4.530000 0.0028670623 -0.0958018548 -0.2867062293
4.540000 0.0018971333 -0.0981839526 -0.1897133257
4.550000 0.0009082802 -0.0995866593 -0.0908280197
4.560000 -0.0000896330 -0.0999959829 0.0089633013
4.570000 -0.0010866521 -0.0994078403 0.1086652129
4.580000 -0.0020728318 -0.0978280983 0.2072831823
4.590000 -0.0030383349 -0.0952725150 0.3038334889
4.600000 -0.0039735304 -0.0917665823 0.3973530376
4.610000 -0.0048690896 -0.0873452723 0.4869089649
4.620000 -0.0057160794 -0.0820526878 0.5716079450
4.630000 -0.0065060510 -0.0759416226 0.6506051001
4.640000 -0.0072311243 -0.0690730349 0.7231124289
4.650000 -0.0078840667 -0.0615154394 0.7884066660
4.660000 -0.0084583650 -0.0533442236 0.8458364976
4.670000 -0.0089482906 -0.0446408958 0.8948290573
4.680000 -0.0093489564 -0.0354922724 0.9348956414
4.690000 -0.0096563658 -0.0259896112 0.9656365832
4.700000 -0.0098674524 -0.0162277021 0.9867452399
4.710000 -0.0099801105 -0.0063039207 0.9980110513
4.720000 -0.0099932164 0.0036827428 0.9993216402
4.730000 -0.0099066393 0.0136326707 0.9906639335
4.740000 -0.0097212429 0.0234466118 0.9721242922
4.750000 -0.0094388765 0.0330266715 0.9438876506
4.760000 -0.0090623567 0.0422772881 0.9062356708
4.770000 -0.0085954393 0.0511061861 0.8595439336
4.780000 -0.0080427819 0.0594252968 0.8042781922
4.790000 -0.0074098973 0.0671516364 0.7409897256
4.800000 -0.0067030984 0.0742081342 0.6703098403
4.810000 -0.0059294357 0.0805244013 0.5929435726
4.820000 -0.0050966266 0.0860374324 0.5096626558
4.830000 -0.0042129782 0.0906922348 0.4212978222
4.840000 -0.0032873052 0.0944423765 0.3287305166
4.850000 -0.0023288410 0.0972504496 0.2328841036
4.860000 -0.0013471466 0.0990884434 0.1347146571
4.870000 -0.0003520142 0.0999380238 0.0352014235
4.880000 0.0006466295 0.0997907162 -0.0646629465
4.890000 0.0016388230 0.0986479899 -0.1638822995
4.900000 0.0026146692 0.0965212439 -0.2614669164
4.910000 0.0035644338 0.0934316924 -0.3564433845
4.920000 0.0044786431 0.0894101539 -0.4478643077
4.930000 0.0053481776 0.0844967436 -0.5348177564
4.940000 0.0061643636 0.0787404730 -0.6164363647
4.950000 0.0069190598 0.0721987612 -0.6919059818
4.960000 0.0076047379 0.0649368624 -0.7604737936
4.970000 0.0082145583 0.0570272142 -0.8214558319
4.980000 0.0087424380 0.0485487161 -0.8742437970
4.990000 0.0091831113 0.0395859415 -0.9183111258
5.000000 0.0095321824 0.0302282946 -0.9532182438
5.010000 0.0097861695 0.0205691187 -0.9786169505
5.020000 0.0099425389 0.0107047644 -0.9942538920
5.030000 0.0099997309 0.0007336295 -0.9999730890
5.040000 0.0099571749 -0.0092448234 -0.9957174921
